"filename", "language", "JSON Lines", "YAML", "JSON with Comments", "Log", "JSON", "Python", "Shell Script", "PyProject TOML", "Docker", "Markdown", "UV Lock", "comment", "blank", "total"
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/8a23c199-64e7-47f6-adfa-ab7396b33c59.jsonl", "JSON Lines", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/8aa0ef2c-7226-482c-a229-3618719ed89b.jsonl", "JSON Lines", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/94ba4a81-2ba8-442f-b93c-8ac861437a92.jsonl", "JSON Lines", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/9951f024-b237-4c8a-8df5-69bcda0284ee.jsonl", "JSON Lines", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 53
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/9c1b9c20-d3aa-4bf5-b20f-365e6f625981.jsonl", "JSON Lines", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/9fa916e5-de06-430d-a389-beea53a67a91.jsonl", "JSON Lines", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/a09e36aa-1fe9-40f6-8c4c-35266eff0816.jsonl", "JSON Lines", 316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 317
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/a09ed72c-516f-481f-971e-73ea570b0b51.jsonl", "JSON Lines", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/a10e7763-fe06-434b-8ca0-156df8b62894.jsonl", "JSON Lines", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/a65d25cd-6270-454f-8cad-1ab582df2de0.jsonl", "JSON Lines", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/aa5c940b-7821-45bf-93bb-235ebb89c05c.jsonl", "JSON Lines", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 67
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/aa6ef33b-b272-4420-8f08-aec2449812e5.jsonl", "JSON Lines", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/b266fe58-76b4-41af-8a58-837d98705556.jsonl", "JSON Lines", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/b5a5e609-a96a-4043-9e30-996bac098c5a.jsonl", "JSON Lines", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/be168a2f-fda1-4145-a987-8cd34c2836b0.jsonl", "JSON Lines", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/c039dd82-2b54-43f6-b4e7-f743eeddcffd.jsonl", "JSON Lines", 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 307
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/c3af95ee-d693-4a5d-a4cb-ff961e9abd09.jsonl", "JSON Lines", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/c954d853-29ff-477f-8b21-807ad36b2738.jsonl", "JSON Lines", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/d6e909b0-b117-464d-bc62-0d903f4ad030.jsonl", "JSON Lines", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/e000d6d4-e938-4935-b6d2-e9ba49bf0d32.jsonl", "JSON Lines", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/e1f99b15-087e-4a17-9c67-3cd9f217da8e.jsonl", "JSON Lines", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/e7621c65-dfe8-4b37-b1e7-4aad5942406a.jsonl", "JSON Lines", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/ee3874bd-29bf-4ff5-b821-e0634321de2d.jsonl", "JSON Lines", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/efba47b0-2e7d-453d-8f3e-a61e5e27c90e.jsonl", "JSON Lines", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/f6f5ccf2-cf70-4122-914c-2e7a8ddd396e.jsonl", "JSON Lines", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/fbcea47f-121a-4d62-8229-c4e883b8cabe.jsonl", "JSON Lines", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/fd042af2-a93f-4357-8e8f-e81c933b6291.jsonl", "JSON Lines", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/fe1ae688-9a7c-40e8-aa52-f2c112019791.jsonl", "JSON Lines", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/sub_agent_logs/ff0fbee6-8a63-42af-846c-b0d28a0e70c8.jsonl", "JSON Lines", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/team_worker_history/sub_795852249839046/Tester2[Sub].jsonl", "JSON Lines", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/team_worker_history/sub_795852249839046/Tester[Sub].jsonl", "JSON Lines", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/team_worker_history/sub_797998182892998/测试助手[Tester].jsonl", "JSON Lines", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/team_worker_history/sub_800081545627078/Sleeper[Worker].jsonl", "JSON Lines", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/team_worker_history/sub_800081545627078/TestAgent[Analyst].jsonl", "JSON Lines", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/team_worker_history/sub_800081545627078/TestAgent[Tester].jsonl", "JSON Lines", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/team_worker_history/sub_800487999579590/CodeAnalyst[代码分析专家].jsonl", "JSON Lines", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/team_worker_history/sub_800487999579590/CreativeWriter[创意写作专家].jsonl", "JSON Lines", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/team_worker_history/sub_800487999579590/DataProcessor[数据处理专家].jsonl", "JSON Lines", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/team_worker_history/sub_800487999579590/MathExpert[数学计算专家].jsonl", "JSON Lines", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/justiy/Documents/code/Project/APIX/AGENT/apix_running_time/team_worker_history/sub_800487999579590/TestSubAgent[Tester].jsonl", "JSON Lines", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"Total", "-", 4286, 793, 8, 0, 10, 11666, 152, 41, 23, 246, 4469, 3625, 4136, 29455
